"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Covarrubias L.G.C.; Moreno R.S.; Soriano L.A.; Cruz I.L.","Covarrubias, Luis Gerardo Chávez (60698383000); Moreno, Raquel Salazar (57197043909); Soriano, Luis Arturo (55838880800); Cruz, Irineo Lopéz (60697772500)","60698383000; 57197043909; 55838880800; 60697772500","RGB-D Photogrammetry of French Lettuce in PFAL Systems","2025","2025 IEEE Conference on AgriFood Electronics, CAFE 2025","","","","","","0","10.1109/CAFE66884.2025.11547585","https://www.scopus.com/pages/publications/105042271693?origin=resultslist","Universidad Autónoma Chapingo, Mexico","Covarrubias L.G.C., Universidad Autónoma Chapingo, Mexico; Moreno R.S., Universidad Autónoma Chapingo, Mexico; Soriano L.A., Universidad Autónoma Chapingo, Mexico; Cruz I.L., Universidad Autónoma Chapingo, Mexico","","","Institute of Electrical and Electronics Engineers Inc.","","979-833158892-2","","","English","IEEE Conf. AgriFood Electr., CAFE","Conference paper","Final","","Scopus","2-s2.0-105042271693"
"Girlanda F.; Shamsfakhr F.; Vecchio M.; Antonelli F.","Girlanda, Federico (58962811200); Shamsfakhr, Farhad (57194546247); Vecchio, Massimo (24342596400); Antonelli, Fabio (55819863700)","58962811200; 57194546247; 24342596400; 55819863700","Segmentation of Drivable Areas in GPS-Denied and Unstructured Orchard Environments","2025","2025 IEEE International Workshop on Metrology for Industry 4.0 and IoT, MetroInd4.0 and IoT 2025 - Proceedings","","","","220","225","0","10.1109/MetroInd4.0IoT66048.2025.11122073","https://www.scopus.com/pages/publications/105015994892?origin=resultslist","Fondazione Bruno Kessler, Trento, Italy","Girlanda F., Fondazione Bruno Kessler, Trento, Italy; Shamsfakhr F., Fondazione Bruno Kessler, Trento, Italy; Vecchio M., Fondazione Bruno Kessler, Trento, Italy; Antonelli F., Fondazione Bruno Kessler, Trento, Italy","","","Institute of Electrical and Electronics Engineers Inc.","","978-166545774-3","","","English","IEEE Int. Workshop Metrol. Ind. 4.0 IoT, MetroInd4.0 IoT - Proc.","Conference paper","Final","","Scopus","2-s2.0-105015994892"
"Liu L.; Hu B.; Sang G.; Liu Y.","Liu, Luxia (55975577300); Hu, Bo (59860395600); Sang, Guoqing (55236660300); Liu, Yuyu (55386594800)","55975577300; 59860395600; 55236660300; 55386594800","Assessing Forest Vegetation Diversity Using Forest Structure Indicators Based on LiDAR Remote Sensing: A Review; [激光雷达森林结构指标在森林植物多样性评估中的研究进展]","2025","Linye Kexue/Scientia Silvae Sinicae","61","1","","176","196","5","10.11707/j.1001-7488.LYKX20230476","https://www.scopus.com/pages/publications/85217536099?origin=resultslist","School of Water Conservancy and Environment, University of Jinan Jinan, 250022, China","Liu L., School of Water Conservancy and Environment, University of Jinan Jinan, 250022, China; Hu B., School of Water Conservancy and Environment, University of Jinan Jinan, 250022, China; Sang G., School of Water Conservancy and Environment, University of Jinan Jinan, 250022, China; Liu Y., School of Water Conservancy and Environment, University of Jinan Jinan, 250022, China","B. Hu; School of Water Conservancy and Environment, University of Jinan Jinan, 250022, China; email: stu_hub@ujn.edu.cn","","Chinese Society of Forestry","10017488","","","","Chinese","Linye Kexue/Sci. Silvae Sinicae","Review","Final","","Scopus","2-s2.0-85217536099"
"Zhu X.; Zhao X.; Liu J.; Feng W.; Fan X.","Zhu, Xinjie (59961089200); Zhao, Xiaoshun (24170493000); Liu, Jingyan (57211953226); Feng, Weijun (59961089300); Fan, Xiaofei (57212384880)","59961089200; 24170493000; 57211953226; 59961089300; 57212384880","Autonomous Navigation and Obstacle Avoidance for Orchard Spraying Robots: A Sensor-Fusion Approach with ArduPilot, ROS, and EKF","2025","Agronomy","15","6","1373","","","8","10.3390/agronomy15061373","https://www.scopus.com/pages/publications/105008991707?origin=resultslist","College of Mechanical and Electrical Engineering, Hebei Agricultural University, Baoding, 071001, China; Beijing Keyin Jingcheng Technology Co., Ltd., Beijing, 100162, China","Zhu X., College of Mechanical and Electrical Engineering, Hebei Agricultural University, Baoding, 071001, China; Zhao X., College of Mechanical and Electrical Engineering, Hebei Agricultural University, Baoding, 071001, China; Liu J., College of Mechanical and Electrical Engineering, Hebei Agricultural University, Baoding, 071001, China; Feng W., Beijing Keyin Jingcheng Technology Co., Ltd., Beijing, 100162, China; Fan X., College of Mechanical and Electrical Engineering, Hebei Agricultural University, Baoding, 071001, China","X. Zhao; College of Mechanical and Electrical Engineering, Hebei Agricultural University, Baoding, 071001, China; email: zxs@hebau.edu.cn; X. Fan; College of Mechanical and Electrical Engineering, Hebei Agricultural University, Baoding, 071001, China; email: fanxiaofei@hebau.edu.cn","","Multidisciplinary Digital Publishing Institute (MDPI)","20734395","","","","English","Agronomy","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105008991707"
"Rybak L.A.; Cherkasov V.V.; Voloshkin A.A.","Rybak, L.A. (7006793717); Cherkasov, V.V. (57388133400); Voloshkin, A.A. (57772671100)","7006793717; 57388133400; 57772671100","Two Stage Technical Vision Algorithm for Automatic Fruit Picking Based on Neural Networks and Hough Transform","2025","Proceedings - 2025 International Conference on Industrial Engineering, Applications and Manufacturing, ICIEAM 2025","","","","737","742","0","10.1109/ICIEAM65163.2025.11028377","https://www.scopus.com/pages/publications/105009229725?origin=resultslist","Scientific Research Institute of Robotics and Control Systems, Belgorod State Technological University n.a. V.G. Shukhov, Belgorod, Russian Federation; Federal Research Center 'Informatics and Management' of the Russian Academy of Sciences, Moscow, Russian Federation","Rybak L.A., Scientific Research Institute of Robotics and Control Systems, Belgorod State Technological University n.a. V.G. Shukhov, Belgorod, Russian Federation, Federal Research Center 'Informatics and Management' of the Russian Academy of Sciences, Moscow, Russian Federation; Cherkasov V.V., Scientific Research Institute of Robotics and Control Systems, Belgorod State Technological University n.a. V.G. Shukhov, Belgorod, Russian Federation; Voloshkin A.A., Scientific Research Institute of Robotics and Control Systems, Belgorod State Technological University n.a. V.G. Shukhov, Belgorod, Russian Federation","","","Institute of Electrical and Electronics Engineers Inc.","","979-833151219-4","","","English","Proc. - Int. Conf. Ind. Eng., Appl. Manuf., ICIEAM","Conference paper","Final","","Scopus","2-s2.0-105009229725"
"Hu Z.; Wang L.; Chen X.; Yu K.; Liu J.","Hu, Zhongyang (58475219600); Wang, Lun (59168688500); Chen, Xiangyu (59447991700); Yu, Kunyong (24472171100); Liu, Jian (55705876000)","58475219600; 59168688500; 59447991700; 24472171100; 55705876000","Impacts of UAV–LiDAR flight altitude and forest canopy on the estimation accuracy of understory terrain","2025","Journal of Mountain Science","22","7","","2485","2496","3","10.1007/s11629-024-9436-8","https://www.scopus.com/pages/publications/105010580010?origin=resultslist","College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, 350002, China; University Key Lab for Geomatics Technology and Optimize Resource Utilization in Fujian Province, Fuzhou, 350002, China","Hu Z., College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, 350002, China, University Key Lab for Geomatics Technology and Optimize Resource Utilization in Fujian Province, Fuzhou, 350002, China; Wang L., College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, 350002, China, University Key Lab for Geomatics Technology and Optimize Resource Utilization in Fujian Province, Fuzhou, 350002, China; Chen X., College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, 350002, China, University Key Lab for Geomatics Technology and Optimize Resource Utilization in Fujian Province, Fuzhou, 350002, China; Yu K., College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, 350002, China, University Key Lab for Geomatics Technology and Optimize Resource Utilization in Fujian Province, Fuzhou, 350002, China; Liu J., College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, 350002, China, University Key Lab for Geomatics Technology and Optimize Resource Utilization in Fujian Province, Fuzhou, 350002, China","J. Liu; College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, 350002, China; email: 2220430006@fafu.edu.cn","","Science Press","16726316","","","","English","J. Mt. Sci.","Article","Final","","Scopus","2-s2.0-105010580010"
"Feng Z.; She Y.; Keshav S.","Feng, Zhengpeng (58990185300); She, Yihang (57224849986); Keshav, Srinivasan (10141917500)","58990185300; 57224849986; 10141917500","SPREAD: A large-scale, high-fidelity synthetic dataset for multiple forest vision tasks","2025","Ecological Informatics","87","","103085","","","12","10.1016/j.ecoinf.2025.103085","https://www.scopus.com/pages/publications/85218865909?origin=resultslist","University of Cambridge, United Kingdom","Feng Z., University of Cambridge, United Kingdom; She Y., University of Cambridge, United Kingdom; Keshav S., University of Cambridge, United Kingdom","S. Keshav; University of Cambridge, United Kingdom; email: sk818@cam.ac.uk","","Elsevier B.V.","15749541","","","","English","Ecol. Informatics","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85218865909"
"Zhang G.; Li L.; Zhang Y.; Liang J.; Chun C.","Zhang, Guanming (59298784500); Li, Li (57196180374); Zhang, Yunfeng (58250378700); Liang, Jiyuan (59297999300); Chun, Changpin (55484918600)","59298784500; 57196180374; 58250378700; 59297999300; 55484918600","Citrus pose estimation under complex orchard environment for robotic harvesting","2025","European Journal of Agronomy","162","","127418","","","9","10.1016/j.eja.2024.127418","https://www.scopus.com/pages/publications/85208048410?origin=resultslist","College of Engineering and Technology, Southwest University, Chongqing, 400715, China; Chongqing Key Laboratory of Agricultural Equipment in Hilly Area, Chongqing, 400715, China; Citrus Research Institute, Southwest University-Chinese Academy of Agricultural Sciences, Chongqing, 400700, China","Zhang G., College of Engineering and Technology, Southwest University, Chongqing, 400715, China; Li L., College of Engineering and Technology, Southwest University, Chongqing, 400715, China, Chongqing Key Laboratory of Agricultural Equipment in Hilly Area, Chongqing, 400715, China; Zhang Y., College of Engineering and Technology, Southwest University, Chongqing, 400715, China, Chongqing Key Laboratory of Agricultural Equipment in Hilly Area, Chongqing, 400715, China; Liang J., College of Engineering and Technology, Southwest University, Chongqing, 400715, China; Chun C., Citrus Research Institute, Southwest University-Chinese Academy of Agricultural Sciences, Chongqing, 400700, China","L. Li; College of Engineering and Technology, Southwest University, Chongqing, 400715, China; email: cqulily@163.com","","Elsevier B.V.","11610301","","EJAGE","","English","Eur. J. Agron.","Article","Final","","Scopus","2-s2.0-85208048410"
"Wei J.; Kevric E.; Zach J.; Stelldinger P.; Rose H.W.","Wei, Jiahua (59754190600); Kevric, Ermin (59754190500); Zach, Juri (57480612900); Stelldinger, Peer (6507261622); Rose, Hendrik Wilhelm (60154873600)","59754190600; 59754190500; 57480612900; 6507261622; 60154873600","Multi-Object Tracking for Apple Counting in Orchards Using Stereo Vision","2025","Conference Proceedings - 2025 IEEE International Workshop on Metrology for Agriculture and Forestry, MetroAgriFor 2025","","","","196","201","0","10.1109/MetroAgriFor66923.2025.11512512","https://www.scopus.com/pages/publications/105041567138?origin=resultslist","Hamburg University of Technology, Institute for Logistics Engineering, Hamburg, Germany; Hamburg University of Applied Sciences, Department of Computer Science, Hamburg, Germany","Wei J., Hamburg University of Technology, Institute for Logistics Engineering, Hamburg, Germany; Kevric E., Hamburg University of Technology, Institute for Logistics Engineering, Hamburg, Germany; Zach J., Hamburg University of Applied Sciences, Department of Computer Science, Hamburg, Germany; Stelldinger P., Hamburg University of Applied Sciences, Department of Computer Science, Hamburg, Germany; Rose H.W., Hamburg University of Technology, Institute for Logistics Engineering, Hamburg, Germany","","","Institute of Electrical and Electronics Engineers Inc.","","979-833155486-6","","","English","Conf. Proc. - IEEE Int. Workshop Metrol. Agric. For., MetroAgriFor","Conference paper","Final","","Scopus","2-s2.0-105041567138"
"Zhang Y.; Wang H.; Onda Y.; Tan Y.; Kato H.","Zhang, Yupan (57547443800); Wang, Hao (59744204000); Onda, Yuichi (7004191351); Tan, Yiliu (57450737700); Kato, Hiroaki (55476249700)","57547443800; 59744204000; 7004191351; 57450737700; 55476249700","LiDAR-derived canopy structure explains 137Cs concentrations in throughfall in Fukushima plantation forest","2025","Environmental Pollution","374","","126262","","","0","10.1016/j.envpol.2025.126262","https://www.scopus.com/pages/publications/105002912791?origin=resultslist","Center for Research in Radiation, Isotopes, and Earth System Sciences, University of Tsukuba, 1-1-1, Tennodai, Tsukuba, Ibaraki, 305-8572, Japan; of Systems and Information Engineering, University of Tsukuba, Tsukuba, Ibaraki, 305-8572, Japan","Zhang Y., Center for Research in Radiation, Isotopes, and Earth System Sciences, University of Tsukuba, 1-1-1, Tennodai, Tsukuba, Ibaraki, 305-8572, Japan; Wang H., Center for Research in Radiation, Isotopes, and Earth System Sciences, University of Tsukuba, 1-1-1, Tennodai, Tsukuba, Ibaraki, 305-8572, Japan; Onda Y., Center for Research in Radiation, Isotopes, and Earth System Sciences, University of Tsukuba, 1-1-1, Tennodai, Tsukuba, Ibaraki, 305-8572, Japan; Tan Y., of Systems and Information Engineering, University of Tsukuba, Tsukuba, Ibaraki, 305-8572, Japan; Kato H., Center for Research in Radiation, Isotopes, and Earth System Sciences, University of Tsukuba, 1-1-1, Tennodai, Tsukuba, Ibaraki, 305-8572, Japan","Y. Onda; Center for Research in Radiation, Isotopes, and Earth System Sciences, University of Tsukuba, Ibaraki, 1-1-1, Tennodai, Tsukuba, 305-8572, Japan; email: onda@geoenv.tsukuba.ac.jp","","Elsevier Ltd","02697491","","ENPOE","40246014","English","Environ. Pollut.","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105002912791"
