"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Ang Y.; Shafri H.Z.M.; Lee Y.P.; Bakar S.A.; Abidin H.; Hashim S.J.; Samad M.N.; Che’ya N.N.; Hassan M.R.; Lim H.S.; Abdullah R.; Yusup Y.; Muhammad S.A.; Yin T.S.; Gibril M.B.A.","Ang, Yuhao (57327533300); Shafri, Helmi Zulhaidi Mohd (24072139200); Lee, Yang Ping (57193861455); Bakar, Shahrul Azman (57469156500); Abidin, Haryati (57993795700); Hashim, Shaiful Jahari (55444812700); Samad, Mohd Na’Aim (57903478300); Che’ya, Nik Norasma (57224070454); Hassan, Mohd Roshdi (14060131000); Lim, Hwee San (59151836000); Abdullah, Rosni (7004462407); Yusup, Yusri (24340055400); Muhammad, Syahidah Akmal (57023337600); Yin, Teh Sin (56940239800); Gibril, Mohamed Barakat A. (57188810669)","57327533300; 24072139200; 57193861455; 57469156500; 57993795700; 55444812700; 57903478300; 57224070454; 14060131000; 59151836000; 7004462407; 24340055400; 57023337600; 56940239800; 57188810669","Block-scale Oil Palm Yield Prediction Using Machine Learning Approaches Based on Landsat and MODIS Satellite Data","2025","Journal of Advanced Research in Applied Sciences and Engineering Technology","45","1","","90","107","5","10.37934/araset.45.1.90107","https://www.scopus.com/pages/publications/85194894347?origin=resultslist","Department of Civil Engineering and Geospatial Information Science Research Centre (GISRC), Faculty of Engineering, Universiti Putra Malaysia (UPM), Selangor, Serdang, 43400, Malaysia; Geoinformatics Unit, FGV R&D Sdn Bhd, FGV Innovation Centre, PT23417, Lengkuk Teknologi, Negeri Sembilan, Bandar Enstek,  71760, Malaysia; Department of Computer and Communication Systems Engineering, Faculty of Engineering, Universiti Putra Malaysia, Selangor, Serdang, 43400, Malaysia; Department of Agriculture Technology, Faculty of Agriculture, Universiti Putra Malaysia, Selangor, Serdang, 43400, Malaysia; Department of Mechanical and Manufacturing Engineering, Faculty of Engineering, Universiti Putra Malaysia, Selangor, Serdang, 43400, Malaysia; School of Physics, Universiti Sains Malaysia (USM), Penang, Gelugor, 11800, Malaysia; School of Computer Sciences, Universiti Sains Malaysia (USM), Penang, Gelugor, 11800, Malaysia; School of Industrial Technology, Universiti Sains Malaysia (USM), Penang, Gelugor, 11800, Malaysia; School of Management, Universiti Sains Malaysia (USM), Penang, Gelugor, 11800, Malaysia; GIS & Remote Sensing Center, Research Institute of Sciences and Engineering, University of Sharjah, Sharjah, 27272, United Arab Emirates","Ang Y., Department of Civil Engineering and Geospatial Information Science Research Centre (GISRC), Faculty of Engineering, Universiti Putra Malaysia (UPM), Selangor, Serdang, 43400, Malaysia; Shafri H.Z.M., Department of Civil Engineering and Geospatial Information Science Research Centre (GISRC), Faculty of Engineering, Universiti Putra Malaysia (UPM), Selangor, Serdang, 43400, Malaysia; Lee Y.P., Geoinformatics Unit, FGV R&D Sdn Bhd, FGV Innovation Centre, PT23417, Lengkuk Teknologi, Negeri Sembilan, Bandar Enstek,  71760, Malaysia; Bakar S.A., Geoinformatics Unit, FGV R&D Sdn Bhd, FGV Innovation Centre, PT23417, Lengkuk Teknologi, Negeri Sembilan, Bandar Enstek,  71760, Malaysia; Abidin H., Geoinformatics Unit, FGV R&D Sdn Bhd, FGV Innovation Centre, PT23417, Lengkuk Teknologi, Negeri Sembilan, Bandar Enstek,  71760, Malaysia; Hashim S.J., Department of Computer and Communication Systems Engineering, Faculty of Engineering, Universiti Putra Malaysia, Selangor, Serdang, 43400, Malaysia; Samad M.N., Department of Computer and Communication Systems Engineering, Faculty of Engineering, Universiti Putra Malaysia, Selangor, Serdang, 43400, Malaysia; Che’ya N.N., Department of Agriculture Technology, Faculty of Agriculture, Universiti Putra Malaysia, Selangor, Serdang, 43400, Malaysia; Hassan M.R., Department of Mechanical and Manufacturing Engineering, Faculty of Engineering, Universiti Putra Malaysia, Selangor, Serdang, 43400, Malaysia; Lim H.S., School of Physics, Universiti Sains Malaysia (USM), Penang, Gelugor, 11800, Malaysia; Abdullah R., School of Computer Sciences, Universiti Sains Malaysia (USM), Penang, Gelugor, 11800, Malaysia; Yusup Y., School of Industrial Technology, Universiti Sains Malaysia (USM), Penang, Gelugor, 11800, Malaysia; Muhammad S.A., School of Industrial Technology, Universiti Sains Malaysia (USM), Penang, Gelugor, 11800, Malaysia; Yin T.S., School of Management, Universiti Sains Malaysia (USM), Penang, Gelugor, 11800, Malaysia; Gibril M.B.A., GIS & Remote Sensing Center, Research Institute of Sciences and Engineering, University of Sharjah, Sharjah, 27272, United Arab Emirates","H.Z.M. Shafri; Department of Civil Engineering and Geospatial Information Science Research Centre (GISRC), Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, Selangor, 43400, Malaysia; email: helmi@upm.edu.my","","Semarak Ilmu Publishing","24621943","","","","English","J. Adv. Res. Appl. Sci. Eng. Technol.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85194894347"
"Derraz R.; Muharam F.M.; Jaafar N.A.; Yap N.K.","Derraz, Radhwane (58059152400); Muharam, Farrah Melissa (56403414900); Jaafar, Noraini Ahmad (56083925800); Yap, Ng Keng (55939262800)","58059152400; 56403414900; 56083925800; 55939262800","Trigonometric-Euclidean-Smoother Interpolator (TESI) for continuous time-series and non-time-series data augmentation for deep neural network applications in agriculture","2023","Computers and Electronics in Agriculture","206","","107646","","","7","10.1016/j.compag.2023.107646","https://www.scopus.com/pages/publications/85149745320?origin=resultslist","Department of Agriculture Technology, Putra Malaysia University, Selangor, 43400, UPM, Malaysia; Department of Land Management, Putra Malaysia University, Selangor, 43400, UPM, Malaysia; Institute for Mathematical Research, Putra Malaysia University, Selangor, 43400, UPM, Malaysia","Derraz R., Department of Agriculture Technology, Putra Malaysia University, Selangor, 43400, UPM, Malaysia; Muharam F.M., Department of Agriculture Technology, Putra Malaysia University, Selangor, 43400, UPM, Malaysia; Jaafar N.A., Department of Land Management, Putra Malaysia University, Selangor, 43400, UPM, Malaysia; Yap N.K., Institute for Mathematical Research, Putra Malaysia University, Selangor, 43400, UPM, Malaysia","F.M. Muharam; Department of Agriculture Technology, Faculty of Agriculture, University Putra Malaysia, Selangor, 43400, Malaysia; email: farrahm@upm.edu.my","","Elsevier B.V.","01681699","","CEAGE","","English","Comput. Electron. Agric.","Article","Final","","Scopus","2-s2.0-85149745320"
"Masrol N.N.; Mohammed N.H.; Rosnan N.N.R.; Subramaniam V.; Cheak S.C.","Masrol, Nursuhaili Najwa (59747960300); Mohammed, Nur Hafizah (59748269300); Rosnan, Nur Nadhirah Rusyda (59747653700); Subramaniam, Vijaya (24377118300); Cheak, Sim Choon (57217995556)","59747960300; 59748269300; 59747653700; 24377118300; 57217995556","Revolutionizing Oil Palm Replanting: Geospatial Terrace Design for High-Precision Ground Implementation Compared to Conventional Methods","2025","Lecture Notes in Geoinformation and Cartography","","","","283","299","0","10.1007/978-3-031-86654-8_22","https://www.scopus.com/pages/publications/105003251269?origin=resultslist","SD Guthrie Berhad, Telok Panglima Garang, Pulau Carey, Selangor, Malaysia","Masrol N.N., SD Guthrie Berhad, Telok Panglima Garang, Pulau Carey, Selangor, Malaysia; Mohammed N.H., SD Guthrie Berhad, Telok Panglima Garang, Pulau Carey, Selangor, Malaysia; Rosnan N.N.R., SD Guthrie Berhad, Telok Panglima Garang, Pulau Carey, Selangor, Malaysia; Subramaniam V., SD Guthrie Berhad, Telok Panglima Garang, Pulau Carey, Selangor, Malaysia; Cheak S.C., SD Guthrie Berhad, Telok Panglima Garang, Pulau Carey, Selangor, Malaysia","N.N. Masrol; SD Guthrie Berhad, Telok Panglima Garang, Selangor, Pulau Carey, Malaysia; email: nursuhaili.masrol@simedarbyplantation.com","Abdul-Rahman A.; Musliman I.A.; Hassan I.; Zamzuri A.","Springer Science and Business Media Deutschland GmbH","18632246","978-303186653-1","","","English","Lect. Notes Geoinformation Cartogr.","Conference paper","Final","","Scopus","2-s2.0-105003251269"
"Jailani B.M.; Mustafa M.F.; Kadim Z.; Woon H.H.; Chie L.C.","Jailani, Bayhaqi Mohd (59716534400); Mustafa, Muhammad Farhan (57219541470); Kadim, Zulaikha (36717665100); Woon, Hon Hock (55583168200); Chie, Lee Chia (57217077986)","59716534400; 57219541470; 36717665100; 55583168200; 57217077986","Fresh Fruit Bunch Detection Performance: A Comparative Evaluation of Training Strategies","2024","Proceedings of the International Symposium on Intelligent Signal Processing and Communication Systems, ISPACS","","2024","","","","0","10.1109/ISPACS62486.2024.10867934","https://www.scopus.com/pages/publications/105001502753?origin=resultslist","Dept. of Cognitive Analytics, MIMOS Berhad, Kuala Lumpur, Malaysia","Jailani B.M., Dept. of Cognitive Analytics, MIMOS Berhad, Kuala Lumpur, Malaysia; Mustafa M.F., Dept. of Cognitive Analytics, MIMOS Berhad, Kuala Lumpur, Malaysia; Kadim Z., Dept. of Cognitive Analytics, MIMOS Berhad, Kuala Lumpur, Malaysia; Woon H.H., Dept. of Cognitive Analytics, MIMOS Berhad, Kuala Lumpur, Malaysia; Chie L.C., Dept. of Cognitive Analytics, MIMOS Berhad, Kuala Lumpur, Malaysia","B.M. Jailani; Dept. of Cognitive Analytics, MIMOS Berhad, Kuala Lumpur, Malaysia; email: bayhaqi.jailani@mimos.my","","Institute of Electrical and Electronics Engineers Inc.","26423510","979-835038921-0","","","English","Proc. Int. Symp. Intell. Signal Process. Commun. Syst., ISPACS","Conference paper","Final","","Scopus","2-s2.0-105001502753"
"Ng J.; Liao I.Y.; Jelani M.F.; Chen Z.Y.; Wong C.K.; Wong W.C.","Ng, Junhui (58863025000); Liao, Iman Yi (23060943300); Jelani, Mohammad Fakhry (58166805800); Chen, Zi Yan (57194874700); Wong, Choo Kien (55315330700); Wong, Wei Chee (57189462768)","58863025000; 23060943300; 58166805800; 57194874700; 55315330700; 57189462768","Multiview-based method for high-throughput quality classification of germinated oil palm seeds","2024","Computers and Electronics in Agriculture","218","","108684","","","6","10.1016/j.compag.2024.108684","https://www.scopus.com/pages/publications/85183993869?origin=resultslist","School of Computer Science, University of Nottingham Malaysia, Jalan Broga, Selangor, Semenyih, 43500, Malaysia; Applied Agricultural Resources Sdn. Bhd., Selangor, Petaling Jaya, 47810, Malaysia; Advanced Agriecological Research Sdn. Bhd., Selangor, Petaling Jaya, 47810, Malaysia","Ng J., School of Computer Science, University of Nottingham Malaysia, Jalan Broga, Selangor, Semenyih, 43500, Malaysia; Liao I.Y., School of Computer Science, University of Nottingham Malaysia, Jalan Broga, Selangor, Semenyih, 43500, Malaysia; Jelani M.F., Applied Agricultural Resources Sdn. Bhd., Selangor, Petaling Jaya, 47810, Malaysia; Chen Z.Y., Advanced Agriecological Research Sdn. Bhd., Selangor, Petaling Jaya, 47810, Malaysia; Wong C.K., Advanced Agriecological Research Sdn. Bhd., Selangor, Petaling Jaya, 47810, Malaysia; Wong W.C., Advanced Agriecological Research Sdn. Bhd., Selangor, Petaling Jaya, 47810, Malaysia","I.Y. Liao; School of Computer Science, University of Nottingham Malaysia, Semenyih, Jalan Broga, Selangor, 43500, Malaysia; email: Iman.Liao@nottingham.edu.my","","Elsevier B.V.","01681699","","CEAGE","","English","Comput. Electron. Agric.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85183993869"
"Novianty I.; Gilang Baskoro R.; Iqbal Nurulhaq M.; Achirul Nanda M.","Novianty, Inna (57206896597); Gilang Baskoro, Ringga (57474935900); Iqbal Nurulhaq, Muhammad (57201692925); Achirul Nanda, Muhammad (57200192678)","57206896597; 57474935900; 57201692925; 57200192678","Empirical mode decomposition of near-infrared spectroscopy signals for predicting oil content in palm fruits","2023","Information Processing in Agriculture","10","3","","289","300","16","10.1016/j.inpa.2022.02.004","https://www.scopus.com/pages/publications/85125673932?origin=resultslist","Computer Engineering Study Program, College of Vocational Studies, IPB University, Bogor, 16680, Indonesia; Informatics Management Study Program, College of Vocational Studies, IPB University, Bogor, 16680, Indonesia; Technology and Plantation Production Management Study Program, College of Vocational Studies, IPB University, Bogor, 16680, Indonesia; Department of Agricultural and Biosystem Engineering, Faculty of Agro-Industrial Technology, Universitas Padjadjaran, Jatinangor, 45363, Indonesia","Novianty I., Computer Engineering Study Program, College of Vocational Studies, IPB University, Bogor, 16680, Indonesia; Gilang Baskoro R., Informatics Management Study Program, College of Vocational Studies, IPB University, Bogor, 16680, Indonesia; Iqbal Nurulhaq M., Technology and Plantation Production Management Study Program, College of Vocational Studies, IPB University, Bogor, 16680, Indonesia; Achirul Nanda M., Department of Agricultural and Biosystem Engineering, Faculty of Agro-Industrial Technology, Universitas Padjadjaran, Jatinangor, 45363, Indonesia","I. Novianty; Computer Engineering Study Program, College of Vocational Studies, IPB University, Bogor, 16680, Indonesia; email: innanovianty@apps.ipb.ac.id","","China Agricultural University","22143173","","","","English","Inf. Process. Agric.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85125673932"
"Pribadi D.O.; Rustiadi E.; Syamsul Iman L.O.; Nurdin M.; Supijatno; Saad A.; Pravitasari A.E.; Mulya S.P.; Ermyanyla M.","Pribadi, Didit Okta (56433387200); Rustiadi, Ernan (56237011500); Syamsul Iman, La Ode (58156253600); Nurdin, Muhammad (57244529400); Supijatno (57203839905); Saad, Asmadi (56970634900); Pravitasari, Andrea Emma (56544593100); Mulya, Setyardi P. (57202279228); Ermyanyla, Mia (57193561266)","56433387200; 56237011500; 58156253600; 57244529400; 57203839905; 56970634900; 56544593100; 57202279228; 57193561266","Mapping smallholder plantation as a key to sustainable oil palm: A deep learning approach to high-resolution satellite imagery","2023","Applied Geography","153","","102921","","","18","10.1016/j.apgeog.2023.102921","https://www.scopus.com/pages/publications/85150806107?origin=resultslist","Center for Regional System, Analysis, Planning and Development, (P4W/CRESTPENT), IPB University, Indonesia; Research Center for Behavioral and Circular Economics, National Research and Innovation Agency (BRIN), Indonesia; Regional Development Planning Division, Department of Soil Science and Land Resources, Faculty of Agriculture, IPB University, Indonesia; Soil Science, Agriculture Faculty, Jambi University, Indonesia","Pribadi D.O., Center for Regional System, Analysis, Planning and Development, (P4W/CRESTPENT), IPB University, Indonesia, Research Center for Behavioral and Circular Economics, National Research and Innovation Agency (BRIN), Indonesia; Rustiadi E., Center for Regional System, Analysis, Planning and Development, (P4W/CRESTPENT), IPB University, Indonesia, Regional Development Planning Division, Department of Soil Science and Land Resources, Faculty of Agriculture, IPB University, Indonesia; Syamsul Iman L.O., Center for Regional System, Analysis, Planning and Development, (P4W/CRESTPENT), IPB University, Indonesia; Nurdin M., Center for Regional System, Analysis, Planning and Development, (P4W/CRESTPENT), IPB University, Indonesia; Supijatno, Center for Regional System, Analysis, Planning and Development, (P4W/CRESTPENT), IPB University, Indonesia; Saad A., Soil Science, Agriculture Faculty, Jambi University, Indonesia; Pravitasari A.E., Center for Regional System, Analysis, Planning and Development, (P4W/CRESTPENT), IPB University, Indonesia, Regional Development Planning Division, Department of Soil Science and Land Resources, Faculty of Agriculture, IPB University, Indonesia; Mulya S.P., Center for Regional System, Analysis, Planning and Development, (P4W/CRESTPENT), IPB University, Indonesia, Regional Development Planning Division, Department of Soil Science and Land Resources, Faculty of Agriculture, IPB University, Indonesia; Ermyanyla M., Center for Regional System, Analysis, Planning and Development, (P4W/CRESTPENT), IPB University, Indonesia","D.O. Pribadi; P4W-LPPM-IPB, Kampus IPB Baranang Siang, Bogor City, Jl. Raya Pajajaran, RT.02/RW.05, Tegallega, Bogor Tengah, West Java, 16154, Indonesia; email: didit.pribadi@tum.de","","Elsevier Ltd","01436228","","","","English","Appl. Geogr.","Article","Final","","Scopus","2-s2.0-85150806107"
"Srithai N.; Rittireung K.; Sungthong N.; Srisomboon K.; Lee W.; Sa-Ing V.","Srithai, Nathaphat (59926700000); Rittireung, Krittiporn (59926969900); Sungthong, Nongnoot (59926435700); Srisomboon, Kanabadee (55367722500); Lee, Wilaiporn (8572584600); Sa-Ing, Vera (35074952000)","59926700000; 59926969900; 59926435700; 55367722500; 8572584600; 35074952000","Ripeness Classification of Fresh Oil Palm Using Deep Learning","2025","Proceedings - iEECON 2025: 2025 13th International Electrical Engineering Congress: Carbon Neutrality: Challenges and Solutions Based on Sustainable Power of Nature","","","","","","1","10.1109/iEECON64081.2025.10987902","https://www.scopus.com/pages/publications/105007160864?origin=resultslist","King Mongkut's University of Technology North Bangkok, Faculty of Engineering, Department of Electrical and Computer Engineering, Bangkok, Thailand; Broadcasting and Telecommunications Research and Development Fund for Public Interest Office, The National Broadcasting and Telecommunications Commission, Bangkok, Thailand","Srithai N., King Mongkut's University of Technology North Bangkok, Faculty of Engineering, Department of Electrical and Computer Engineering, Bangkok, Thailand; Rittireung K., King Mongkut's University of Technology North Bangkok, Faculty of Engineering, Department of Electrical and Computer Engineering, Bangkok, Thailand; Sungthong N., Broadcasting and Telecommunications Research and Development Fund for Public Interest Office, The National Broadcasting and Telecommunications Commission, Bangkok, Thailand; Srisomboon K., King Mongkut's University of Technology North Bangkok, Faculty of Engineering, Department of Electrical and Computer Engineering, Bangkok, Thailand; Lee W., King Mongkut's University of Technology North Bangkok, Faculty of Engineering, Department of Electrical and Computer Engineering, Bangkok, Thailand; Sa-Ing V., King Mongkut's University of Technology North Bangkok, Faculty of Engineering, Department of Electrical and Computer Engineering, Bangkok, Thailand","V. Sa-Ing; King Mongkut's University of Technology North Bangkok, Faculty of Engineering, Department of Electrical and Computer Engineering, Bangkok, Thailand; email: vera.s@eng.kmutnb.ac.th","","Institute of Electrical and Electronics Engineers Inc.","","979-833154395-2","","","English","Proc. - iEECON : Int. Electr. Eng. Congr.: Carbon Neutrality: Challenges Solut. Based Sustain. Power Nat.","Conference paper","Final","","Scopus","2-s2.0-105007160864"
"","","","AWAM International Conference on Civil Engineering, AICCE 2022","2024","Lecture Notes in Civil Engineering","386","","","","","0","","https://www.scopus.com/pages/publications/85182015299?origin=resultslist","","","","Sabtu N.","Springer Science and Business Media Deutschland GmbH","23662557","978-981996025-5","","","English","Lect. Notes Civ. Eng.","Conference review","Final","","Scopus","2-s2.0-85182015299"
"Panghurian F.P.; Pranoto H.; Irwansyah E.; Pramudya F.S.","Panghurian, Fepri Putra (57207781043); Pranoto, Hady (56979246100); Irwansyah, Edy (55669431700); Pramudya, Fabian Surya (56568448400)","57207781043; 56979246100; 55669431700; 56568448400","Comparison of Resnet Models in UNet Classifier for Mapping Oil Palm Plantation Area with Semantic Segmentation Approach","2024","International Journal of Advanced Computer Science and Applications","15","7","","414","420","1","10.14569/IJACSA.2024.0150741","https://www.scopus.com/pages/publications/85200585895?origin=resultslist","Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Mathematics Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia","Panghurian F.P., Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Pranoto H., Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Irwansyah E., Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Pramudya F.S., Mathematics Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia","","","Science and Information Organization","2158107X","","","","English","Intl. J. Adv.  Comput. Sci. Appl.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85200585895"
